,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime,ZDNABERT intervals total length,ZDNABERT intervals number,ZHUNT intervals total length,ZHUNT intervals number
103,SARS-CoV-2-10k-new,OY369562.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.980042334442096,77.76503362383892,0.03456276820766955,2021-02-21,2021-02-21,1725,15,99,18
104,SARS-CoV-2-10k-new,OX794503.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29877,38.00200629561728,77.77391858453706,0.02887908411668562,2021-11-13,2021-11-13,1586,21,99,18
105,SARS-CoV-2-10k-new,OX585040.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.9572557952566,77.75939161302955,0.032929982730684294,2020-12-07,2020-12-07,1005,9,99,18
106,SARS-CoV-2-10k-new,OY658671.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29776,37.91739894551846,77.7341692223701,0.03745851810481742,2022-01-31,2022-01-31,1394,8,99,18
107,SARS-CoV-2-10k-new,OU031684.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.982759790945494,77.76687306385503,0.03200050600046195,2021-01-29,2021-01-29,1716,15,99,18
108,SARS-CoV-2-10k-new,OV002053.2,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.91879298868427,77.73695605280312,0.03916469002427505,2021-10-20,2021-10-20,509,8,99,18
109,SARS-CoV-2-10k-new,MT528599.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29834,38.00026815043239,77.77450444811905,0.034047486996593546,2020-04,2020-04-01,1525,14,99,18
110,SARS-CoV-2-10k-new,OA982342.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.972600899872404,77.76077807874668,0.03275429819393061,2020-09-10,2020-09-10,981,7,99,18
111,SARS-CoV-2-10k-new,OA965325.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29782,38.000738726033376,77.77336098349798,0.03540860400438028,2020-03-30,2020-03-30,1799,7,99,18
112,SARS-CoV-2-10k-new,OX569321.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.925261184034284,77.74227083855999,0.033792699919847846,2021-01-31,2021-01-31,973,8,99,18
113,SARS-CoV-2-10k-new,ON595130.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29773,37.9807207872905,77.76350865434597,0.03624532799012276,2022-01-29,2022-01-29,1703,8,99,18
114,SARS-CoV-2-10k-new,ON296055.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29727,37.9049349076597,77.73249148266513,0.037738627201001476,2022-04-06,2022-04-06,1692,9,99,18
115,SARS-CoV-2-10k-new,MZ489908.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29855,37.95164539959705,77.75661404695467,0.03655038062805759,2021-03-20,2021-03-20,1724,12,99,18
116,SARS-CoV-2-10k-new,OM896555.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29752,37.960473245496104,77.75431356246258,0.03550704337376491,2022-02-15,2022-02-15,1523,16,99,18
117,SARS-CoV-2-10k-new,OM071468.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29869,37.91450125733445,77.74126648959884,0.03545386467698635,2021-12-17,2021-12-17,1458,9,99,18
118,SARS-CoV-2-10k-new,OP359730.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29734,37.90946391336517,77.73261993906266,0.03728977680126501,2022-07-10,2022-07-10,1879,8,99,18
119,SARS-CoV-2-10k-new,OY481388.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29874,37.86431631434792,77.71785438304738,0.03649064488731449,2022-01-20,2022-01-20,1072,6,99,18
120,SARS-CoV-2-10k-new,OX782206.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29885,37.94475814681271,77.74653160956422,0.034168978754290875,2021-12-30,2021-12-30,1249,9,99,18
121,SARS-CoV-2-10k-new,OW477708.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.89650537634409,77.72771607302712,0.036231197661630736,2020,2020-01-01,1481,8,99,18
122,SARS-CoV-2-10k-new,OQ187733.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29693,37.90455662950864,77.73468769786382,0.03576870710101331,2022-12-26,2022-12-26,2165,22,99,18
123,SARS-CoV-2-10k-new,OY535900.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29891,37.90319480219907,77.73662670680449,0.03431671479002127,2021-08-28,2021-08-28,1058,11,99,18
124,SARS-CoV-2-10k-new,OX601864.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29894,37.87399659450255,77.73148302783864,0.03498044622644196,2021-02-13,2021-02-13,990,9,91,17
125,SARS-CoV-2-10k-new,MZ213784.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29880,37.92387774913802,77.74418074500682,0.03361392350899985,2021-04-12,2021-04-12,1656,15,99,18
126,SARS-CoV-2-10k-new,ON444909.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29663,37.97382747776688,77.758283665188,0.036259780552592366,2021-12-27,2021-12-27,1574,22,99,18
127,SARS-CoV-2-10k-new,OD952964.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.99139842752503,77.77094007385563,0.03447496789758357,2021-01-22,2021-01-22,1716,15,99,18
128,SARS-CoV-2-10k-new,OX935864.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29879,37.966914747275226,77.7529870180939,0.034047594066896995,2022-02-17,2022-02-17,1033,10,99,18
129,SARS-CoV-2-10k-new,OX718665.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29844,38.321447278294855,77.91679385137365,0.024161280319269268,2022-08-12,2022-08-12,1049,6,89,16
130,SARS-CoV-2-10k-new,OP148151.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29835,37.861571979219036,77.71740488484829,0.03682138438174003,2022-07-23,2022-07-23,1602,10,99,18
131,SARS-CoV-2-10k-new,OM877655.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29795,37.953141783029,77.74908550186905,0.03633331928309887,2022-02-14,2022-02-14,2050,9,99,18
132,SARS-CoV-2-10k-new,OP083037.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29715,37.886589264681135,77.72684056162274,0.039672066650512684,2022-07-07,2022-07-07,1313,8,99,18
133,SARS-CoV-2-10k-new,ON336006.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.895303458484726,77.7291620970804,0.03940846179908248,2022-04-09,2022-04-09,1619,9,99,18
134,SARS-CoV-2-10k-new,MW666503.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29782,37.96924316701363,77.75889154547838,0.03569068397798058,2021-01-31,2021-01-31,1838,7,99,18
135,SARS-CoV-2-10k-new,OP170689.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.895303458484726,77.72911090252217,0.03961158101788102,2022-07-17,2022-07-17,1617,10,99,18
136,SARS-CoV-2-10k-new,ON133784.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29752,37.97391771981716,77.76019660029499,0.03580179130381032,2021-12-26,2021-12-26,1523,16,99,18
137,SARS-CoV-2-10k-new,OM105962.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29803,37.97740720817644,77.76383036247739,0.03674434786980035,2021-12-26,2021-12-26,1814,7,99,18
138,SARS-CoV-2-10k-new,OY346776.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,38.019932175237045,77.7865820085542,0.029476704028275874,2021-07-14,2021-07-14,1340,14,99,18
139,SARS-CoV-2-10k-new,OQ901134.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29675,37.914867781975175,77.73670112995802,0.03576501006248468,2022-04,2022-04-01,1369,8,99,18
140,SARS-CoV-2-10k-new,OY581266.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.89975812953507,77.72616685650536,0.03462693625124014,2022-03-28,2022-03-28,1420,9,99,18
141,SARS-CoV-2-10k-new,OX866349.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29876,37.98585284037045,77.78259152966893,0.03705242305516351,2022-06-22,2022-06-22,1161,17,99,18
142,SARS-CoV-2-10k-new,OX744255.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29897,37.95315420988967,77.75774832889675,0.02813893052394346,2021-10-14,2021-10-14,436,6,91,17
143,SARS-CoV-2-10k-new,ON240785.2,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29782,37.95848448206368,77.75278028065304,0.0353657558442042,2022-02-08,2022-02-08,1679,8,99,18
144,SARS-CoV-2-10k-new,OP203464.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29842,37.852690838415654,77.71435061959454,0.03688254132777331,2022-07-31,2022-07-31,1516,11,99,18
145,SARS-CoV-2-10k-new,OP369751.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29841,37.843906035320536,77.71034191161596,0.03607453167875525,2022-08-15,2022-08-15,1516,11,99,18
146,SARS-CoV-2-10k-new,OY455126.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.96199412697877,77.76265857786348,0.033504251563062734,2021-11-11,2021-11-11,1299,12,99,18
147,SARS-CoV-2-10k-new,OY515385.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.961719274680995,77.75713820203771,0.03785321131884042,2021-10-27,2021-10-27,1277,9,87,17
148,SARS-CoV-2-10k-new,OM160186.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29871,37.92641692611563,77.74271334168799,0.034225774710376806,2021-12-21,2021-12-21,1801,10,99,18
149,SARS-CoV-2-10k-new,OM124265.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29752,37.960473245496104,77.75252812506267,0.035688059278615784,2021-12-17,2021-12-17,1523,16,99,18
150,SARS-CoV-2-10k-new,OY388989.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.976958038262346,77.75934712474486,0.029098462476684798,2021-12-05,2021-12-05,1367,16,99,18
151,SARS-CoV-2-10k-new,ON835210.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29779,37.915981060478856,77.73671915147389,0.035090227533302994,2022-05-28,2022-05-28,1766,10,99,18
152,SARS-CoV-2-10k-new,OQ897205.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29689,37.960559581998986,77.75836924842179,0.03661635489351667,2021-08,2021-08-01,1336,12,99,18
153,SARS-CoV-2-10k-new,OX599643.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.980252552391185,77.76422359086905,0.03411383021431623,2021-01-12,2021-01-12,1730,14,99,18
154,SARS-CoV-2-10k-new,ON308294.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.8885748889786,77.72572333268607,0.039270012927113164,2022-04-03,2022-04-03,1619,9,99,18
155,SARS-CoV-2-10k-new,OY594669.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.90164610467714,77.73367203317179,0.0347312811423799,2021-12-27,2021-12-27,953,5,99,18
156,SARS-CoV-2-10k-new,OM356880.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29686,37.960654854139996,77.75427168022918,0.03524422950276265,2021-12-28,2021-12-28,1422,9,99,18
157,SARS-CoV-2-10k-new,OX426702.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29843,37.90032597372047,77.73151287834878,0.035324356872946,2022-11-03,2022-11-03,1426,10,99,18
158,SARS-CoV-2-10k-new,ON196618.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29707,37.96074999158448,77.75724482344378,0.0341043044190908,2021-09-14,2021-09-14,2191,14,99,18
159,SARS-CoV-2-10k-new,OL960820.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.955591387013335,77.75581498792474,0.03556010846654394,2021-09-03,2021-09-03,2105,12,99,18
160,SARS-CoV-2-10k-new,OY404611.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.80656946652684,77.69318932474158,0.03305149466127288,2022-03-09,2022-03-09,1223,13,99,18
161,SARS-CoV-2-10k-new,OX766898.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29885,37.89152542372881,77.72443715961725,0.031559844194048975,2022-05-24,2022-05-24,1422,9,99,18
162,SARS-CoV-2-10k-new,OP911122.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29844,37.833400348478754,77.7061599366566,0.0365280275356075,2022-11-11,2022-11-11,1255,8,99,18
163,SARS-CoV-2-10k-new,OX685129.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29894,37.92302252752803,77.73921259167565,0.035527698373757376,2022-12-14,2022-12-14,1356,8,99,18
164,SARS-CoV-2-10k-new,OW479391.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29841,37.89204468972944,77.72715435752099,0.036315980635468315,2022-03-13,2022-03-13,1634,12,99,18
165,SARS-CoV-2-10k-new,OA982667.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29897,37.99548715185397,77.77195251996227,0.03359314598745912,2020-09-10,2020-09-10,1317,11,99,18
166,SARS-CoV-2-10k-new,OR317445.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29818,37.97532362459547,77.76397743128427,0.03556465671604313,2021-01-12,2021-01-12,1751,9,99,18
167,SARS-CoV-2-10k-new,OP815125.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.855844942459115,77.71273306159628,0.0395280587864621,2022-10-31,2022-10-31,1263,7,99,18
168,SARS-CoV-2-10k-new,OU392632.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.86862812179268,77.72240729001476,0.03331124676174194,2021-04-21,2021-04-21,1129,7,99,18
169,SARS-CoV-2-10k-new,OQ287350.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.89958947439263,77.7311803743417,0.039785610990054864,2022-11-02,2022-11-02,1349,9,99,18
170,SARS-CoV-2-10k-new,OU423050.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,38.07456691955049,77.80210547786521,0.016683515558175675,2021-02-03,2021-02-03,1148,16,99,18
171,SARS-CoV-2-10k-new,OY676845.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29786,37.97672697921571,77.75936104507815,0.0377036794964831,2022-01-05,2022-01-05,1769,8,99,18
172,SARS-CoV-2-10k-new,ON475312.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29800,37.942953020134226,77.74574065234685,0.03659051961912607,2021-12-13,2021-12-13,1653,11,99,18
173,SARS-CoV-2-10k-new,OD988252.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.980042334442096,77.76516400433957,0.034335565940075904,2021-02-12,2021-02-12,1675,13,99,18
174,SARS-CoV-2-10k-new,OM647357.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29789,37.97374869918426,77.76188092837128,0.03581359925982981,2022-01-25,2022-01-25,1703,8,99,18
175,SARS-CoV-2-10k-new,OY286942.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,38.015316346979674,77.78352270189151,0.03259542341118917,2023-04-23,2023-04-23,1503,9,91,17
176,SARS-CoV-2-10k-new,OQ904274.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29675,37.89480795865284,77.72855257757391,0.036565174830836655,2022-02,2022-02-01,1391,8,99,18
177,SARS-CoV-2-10k-new,OX640474.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29893,38.05256355019388,77.82983309857303,0.029551987657055277,2021-03-05,2021-03-05,1258,13,84,12
178,SARS-CoV-2-10k-new,ON278809.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29702,37.937098410551236,77.7460276948409,0.031043352413349837,2020-08-28,2020-08-28,1637,11,99,18
179,SARS-CoV-2-10k-new,OV006196.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.94112699747687,77.7496291935388,0.038535538741507974,2021-10-12,2021-10-12,1265,10,99,18
180,SARS-CoV-2-10k-new,OX810913.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.86240880094732,77.71216133493306,0.024861726346896696,2022-01-26,2022-01-26,1104,9,99,18
181,SARS-CoV-2-10k-new,OX593762.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,38.10352958247179,77.83388163878391,0.031234236508385357,2021-03-07,2021-03-07,1728,17,99,18
