,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime,ZDNABERT intervals total length,ZDNABERT intervals number,ZHUNT intervals total length,ZHUNT intervals number
122,Avian_coronavirus,MW436705.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27483,37.81974311392497,77.65709259105176,0.15606885228542733,2020,2020-01-01,1857,27,180,18
123,Avian_coronavirus,KP118881.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27618,38.13817075820117,77.81201885428976,0.13688160670284288,2014,2014-01-01,1460,6,352,34
124,Avian_coronavirus,KX236010.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27645,38.119008862362094,77.79900589587373,0.14262649476785222,Apr-2010,2010-04-01,773,3,216,20
125,Avian_coronavirus,ON419889.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27345,38.24906709592449,77.862315551216,0.14304442359170044,2006,2006-01-01,1459,10,160,16
126,Avian_coronavirus,MW419300.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27485,37.835182826996544,77.6638834720818,0.15601779319143788,2020,2020-01-01,1854,27,180,18
127,Avian_coronavirus,KX302865.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27675,38.18970189701897,77.82343050435253,0.14345677780079905,2013,2013-01-01,827,6,192,19
128,Avian_coronavirus,KP118892.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27594,38.156845691092265,77.81940223589277,0.13776974122349256,2013,2013-01-01,1554,10,352,34
129,Avian_coronavirus,AY338732.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27528,38.288288288288285,77.86928978892797,0.14627359629195527,28-NOV-2008,2008-11-28,1160,12,342,34
130,Avian_coronavirus,OM912697.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,SEPRL-ID:1619,27661,38.24156754998012,77.84676127950371,0.14682572046528566,23-Apr-2019,2019-04-23,1104,8,240,24
131,Avian_coronavirus,MW556742.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27687,38.37705036491076,77.90267883034039,0.14356231237511224,Nov-2012,2012-11-01,1535,15,298,28
132,Avian_coronavirus,MK581208.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27613,38.22112772969253,77.831023233552,0.14274285383900467,07-Jul-2017,2017-07-07,979,7,134,13
133,Avian_coronavirus,MW792514.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27693,37.8507203986567,77.68272175100577,0.15214307730094584,2020,2020-01-01,644,5,212,20
134,Avian_coronavirus,MG021194.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27552,38.33478513356562,77.90003417760852,0.14839824431291912,1996,1996-01-01,1320,14,338,34
135,Avian_coronavirus,KX259248.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.089217988080186,77.77922117663871,0.1459351498967971,2010,2010-01-01,1266,14,266,26
136,Avian_coronavirus,KP036502.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27611,38.06453949512875,77.75351630682366,0.13426928203461144,2014,2014-01-01,1523,17,374,38
137,Avian_coronavirus,MK581200.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27324,37.96662274923144,77.6910768180436,0.14181243151140907,08-Jun-1989,1989-06-08,959,7,278,27
138,Avian_coronavirus,KJ425488.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27642,38.10143983792779,77.77055782355723,0.13976591943978822,25-Aug-2011,2011-08-25,1336,10,216,22
139,Avian_coronavirus,MK217372.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27617,37.92591519716117,77.71840953201024,0.15168224515047996,2017,2017-01-01,1133,5,236,22
140,Avian_coronavirus,MH878976.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27467,38.10026577347362,77.77621740154876,0.1510989438423645,22-Feb-2014,2014-02-22,1552,10,174,18
141,Avian_coronavirus,MZ456995.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27672,38.10711188204684,77.7834379399257,0.1488197806786953,12-May-2020,2020-05-12,1036,12,232,23
142,Avian_coronavirus,ON951677.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27684,37.971391417425224,77.7315778544413,0.14813028762612798,18-Nov-2021,2021-11-18,1117,18,352,35
143,Avian_coronavirus,FJ904714.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27664,38.194042799305954,77.82391812328922,0.14409964065320524,1995,1995-01-01,1689,12,288,27
144,Avian_coronavirus,KY407557.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27677,38.15081114282617,77.80919187307939,0.14436081128054243,2014,2014-01-01,763,12,314,31
145,Avian_coronavirus,OM525803.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Layer chicken,27114,38.07398664847121,77.77255483694239,0.1447333730685573,2005,2005-01-01,741,8,268,27
146,Avian_coronavirus,MZ368698.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27602,37.928410984711256,77.6933522458122,0.14342988465484993,17-Jul-2020,2020-07-17,1740,7,92,10
147,Avian_coronavirus,KT736031.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27641,38.14261423248074,77.78676951026921,0.13952427663134295,Apr-2015,2015-04-01,1267,13,226,23
148,Avian_coronavirus,MG738154.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus (chicken),27669,38.15461346633416,77.78929859890161,0.14302678205121452,2014,2014-01-01,1370,16,334,32
149,Avian_coronavirus,MZ367368.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27643,38.08610709117222,77.7670347383189,0.14151443117978585,2020,2020-01-01,1848,11,216,22
150,Avian_coronavirus,HM245924.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27709,38.200584647587426,77.82955818953093,0.14012462951975138,2004,2004-01-01,1213,14,208,20
151,Avian_coronavirus,MW248465.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27485,37.79879934509733,77.6485252439179,0.15592236159963208,2020,2020-01-01,1864,26,180,18
152,Avian_coronavirus,MT984584.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27638,38.110572400318404,77.779344543675,0.1422931042598153,2011,2011-01-01,1328,9,326,32
153,Avian_coronavirus,KX348115.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.0819938594907,77.78640923584436,0.14447465411638433,Sep-2012,2012-09-01,1186,8,212,20
154,Avian_coronavirus,OM912681.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2754,27418,38.288715442410094,77.84793105027069,0.136276859559591,20-Jul-2021,2021-07-20,1248,9,276,27
155,Avian_coronavirus,JX195178.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27693,38.31654208644784,77.89938909589546,0.14318602106087056,2001,2001-01-01,990,7,284,28
156,Avian_coronavirus,MW429060.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27455,37.803678747040614,77.64952747473029,0.15709055900109448,2020,2020-01-01,1732,26,180,18
157,Avian_coronavirus,OQ434267.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,chicken,27652,38.11573236889693,77.77768084012348,0.13879182165835696,17-May-2017,2017-05-17,1463,11,276,27
158,Avian_coronavirus,MK071267.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,,27632,38.12608569774174,77.77847894421001,0.13883715940842847,27-MAY-2019,2019-05-27,1349,10,216,22
159,Avian_coronavirus,KX302863.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27675,38.09575429087624,77.78871358811068,0.14252710996839807,Mar-2009,2009-03-01,1352,16,216,20
160,Avian_coronavirus,KP036504.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27617,38.16127747401963,77.82225178436494,0.13650805879664046,2013,2013-01-01,1460,6,352,34
161,Avian_coronavirus,KX252775.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27680,38.023843930635834,77.75429076238976,0.15101856157390192,2013,2013-01-01,922,8,176,17
162,Avian_coronavirus,FJ904716.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27629,38.17642161653455,77.82572158995038,0.14193075733584173,1966,1966-01-01,1266,11,228,22
163,Avian_coronavirus,MW792511.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27693,37.8507203986567,77.68473446763835,0.15218884499728036,2020,2020-01-01,644,5,212,20
164,Avian_coronavirus,MK581204.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27651,37.89736356732125,77.68207224426845,0.1441114030007724,Sep-1997,1997-09-01,873,8,194,19
165,Avian_coronavirus,KR902510.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27464,38.02796387998835,77.80082737730169,0.14901071318099815,2003,2003-01-01,1766,16,162,16
166,Avian_coronavirus,ON081488.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27619,38.09334154024403,77.77367226465861,0.14217080532352372,2022,2022-01-01,886,7,208,21
167,Avian_coronavirus,LC710779.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27608,37.90930165169516,77.68250825526115,0.14467896680208864,2016,2016-01-01,1740,7,92,10
168,Avian_coronavirus,FN430415.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27593,38.22708657992969,77.83572275407408,0.14432674290831432,2006,2006-01-01,1270,9,200,20
169,Avian_coronavirus,KU900738.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27679,38.15528017630695,77.81642907668197,0.14791654775898005,2008,2008-01-01,1311,15,266,26
170,Avian_coronavirus,MK581202.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27875,38.22062780269058,77.83038356357713,0.1343363246531585,08-Jun-1989,1989-06-08,1293,11,234,23
171,Avian_coronavirus,OM912687.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2748,27619,38.140410586914804,77.78433775645135,0.13803214151854193,15-Jul-2021,2021-07-15,1394,11,276,27
172,Avian_coronavirus,KX236001.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27631,38.01527270095183,77.7249359595192,0.1466535290044938,2003,2003-01-01,1008,8,138,13
173,Avian_coronavirus,ON036185.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27486,38.10303427199301,77.78364991142581,0.1445971164265988,22-JAN-2023,2023-01-22,1071,11,336,32
174,Avian_coronavirus,ON081495.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27619,38.08972084434628,77.77307100815261,0.1422335067752023,2022,2022-01-01,886,7,254,25
175,Avian_coronavirus,ON081486.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27610,38.10575878304962,77.78010039617419,0.14075884206689895,2022,2022-01-01,1133,12,254,25
176,Avian_coronavirus,KJ425507.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27642,38.11591057087041,77.77619223416343,0.13926235077366889,16-Dec-2013,2013-12-16,1349,10,216,22
177,Avian_coronavirus,MG913342.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27618,38.080237526251,77.77318073141493,0.14356466281733177,2013,2013-01-01,802,4,236,24
178,Avian_coronavirus,MN512438.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27708,38.01429190125595,77.72810658901778,0.14293180858409257,2017,2017-01-01,1995,9,298,29
179,Avian_coronavirus,KY805845.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27631,38.127465527849154,77.78793386006055,0.14057700768360626,2014,2014-01-01,1323,13,276,27
180,Avian_coronavirus,OM937938.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27685,38.09283005237493,77.77928922935195,0.14125663407451194,2022,2022-01-01,762,7,192,19
181,Avian_coronavirus,KX302869.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27682,38.12947041398743,77.80579478560304,0.14681963143891522,Aug-2009,2009-08-01,1709,20,304,31
182,Avian_coronavirus,AY851295.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27475,37.86715195632393,77.67890309750504,0.15640330880491973,27-OCT-2006,2006-10-27,2090,24,180,18
183,Avian_coronavirus,KF931628.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27567,38.10352958247179,77.80018482323038,0.14978667991621417,06-Aug-2012,2012-08-06,1364,17,204,20
184,Avian_coronavirus,KU900740.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27682,38.19810707318835,77.82992258287999,0.15602196043682748,2005,2005-01-01,669,4,112,11
185,Avian_coronavirus,MK204393.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Anas gracilis,29105,39.90529190142062,78.73381780783438,0.13300762190013782,2017,2017-01-01,2734,23,366,38
186,Avian_coronavirus,GQ504721.2,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27620,38.087995654535575,77.76290476232026,0.14267851615813562,1981,1981-01-01,2017,21,206,19
187,Avian_coronavirus,MK032180.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27678,38.13859382903389,77.81413210053597,0.14031127973691035,2017,2017-01-01,984,6,174,18
188,Avian_coronavirus,KX348117.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.09644211666968,77.77555069969719,0.1507276358473348,Jul-2012,2012-07-01,894,8,242,25
189,Avian_coronavirus,MN509589.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27753,38.15443375490938,77.79985730315934,0.14080851745106704,2011,2011-01-01,261,2,178,17
190,Avian_coronavirus,ON419881.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27514,38.145603896339914,77.80390367422274,0.1494292795012031,2015,2015-01-01,1421,12,278,28
191,Avian_coronavirus,OM525806.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Broiler chicken,27111,38.281077093323496,77.86481433421744,0.14337990842638196,2006,2006-01-01,982,3,254,24
192,Avian_coronavirus,OM525805.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Broiler chicken,27107,37.90304729580167,77.68635037144685,0.1484185646844101,2006,2006-01-01,798,4,198,19
193,Avian_coronavirus,OM988133.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27709,38.211411454761986,77.8178873409476,0.1403057751418748,2022,2022-01-01,1081,11,232,23
194,Avian_coronavirus,KX434790.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27618,38.0259251212977,77.74209036007807,0.1397369037515253,2011,2011-01-01,1317,9,244,24
195,Avian_coronavirus,KR231009.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27654,38.02343241484053,77.74797269386005,0.14315506843749456,1984,1984-01-01,1194,11,174,18
196,Avian_coronavirus,KX275392.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.10366624525916,77.78392371494357,0.1479170246622536,Nov-2009,2009-11-01,1105,12,232,23
197,Avian_coronavirus,KX275390.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27679,38.19502149644134,77.82745147121153,0.14254301399175495,Nov-2014,2014-11-01,1230,6,202,19
198,Avian_coronavirus,MW351623.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,chicken,27692,38.140979344214934,77.80520417613599,0.1453421209876923,2019,2019-01-01,892,9,226,23
199,Avian_coronavirus,MN987231.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken (broiler),27617,38.27352717529058,77.81275780539141,0.1376368804109475,Nov-2012,2012-11-01,769,9,316,30
200,Avian_coronavirus,KP118880.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27618,38.14541241219494,77.81530354887906,0.1370629325944913,2013,2013-01-01,1460,6,352,34
201,Avian_coronavirus,OM912698.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,SEPRL-ID:1616,27481,38.004439430879515,77.73410757577824,0.1475961704573588,23-Apr-2019,2019-04-23,1243,6,118,12
202,Avian_coronavirus,KX252788.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27682,38.06805866628134,77.78025798280902,0.14833016072696614,2008,2008-01-01,1166,13,266,26
203,Avian_coronavirus,ON260866.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27651,38.244548117608765,77.8539383519705,0.1409792735755742,2018-08-13,2018-08-13,789,3,250,24
204,Avian_coronavirus,MT984592.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27666,38.03224174076484,77.76250178586531,0.15269125426238198,2011,2011-01-01,1047,10,188,19
205,Avian_coronavirus,KU900739.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27684,38.07614506574195,77.7886909899014,0.15569760986180636,2003,2003-01-01,1271,10,112,11
206,Avian_coronavirus,KP343691.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27615,38.135071519101935,77.79769667235922,0.13993915843865992,2013,2013-01-01,1327,21,278,28
207,Avian_coronavirus,MK982928.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27901,38.0703200602129,77.78858854547019,0.14803582944981009,1999,1999-01-01,1772,6,212,21
208,Avian_coronavirus,KX185058.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27678,38.16027169593178,77.81780533197093,0.14452965434446838,2014,2014-01-01,529,6,306,29
209,Avian_coronavirus,KP662631.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27388,37.92536877464583,77.72983635113633,0.14322722960345344,01-Jun-2011,2011-06-01,539,11,114,12
210,Avian_coronavirus,MT984591.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27604,38.08281708509945,77.79205048502081,0.14099003400498183,2011,2011-01-01,1663,13,226,22
211,Avian_coronavirus,MN199463.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27605,38.37487320678162,77.92740755472386,0.15833064536851887,05-Apr-2017,2017-04-05,660,8,424,42
212,Avian_coronavirus,KJ425490.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27641,38.106436091313626,77.77042978408303,0.13891245338582994,21-Dec-2011,2011-12-21,1359,10,216,22
213,Avian_coronavirus,OM912680.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2353,27140,38.15401621223287,77.80865684230542,0.1367204153744814,25-Nov-2020,2020-11-25,1130,7,352,34
214,Avian_coronavirus,MW429059.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27485,37.83154447880662,77.66181043513956,0.15639759432605144,2020,2020-01-01,1857,27,180,18
215,Avian_coronavirus,KX721498.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27587,38.38402145938304,77.92175660741799,0.13855287528671698,2011,2011-01-01,1434,8,280,28
216,Avian_coronavirus,KX364297.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27686,38.214259914758365,77.83371183999412,0.14223457050630375,Oct-2013,2013-10-01,1101,10,258,26
217,Avian_coronavirus,OM988131.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27711,38.20504492800693,77.81706120720634,0.14023104186153798,2022,2022-01-01,1493,11,232,23
218,Avian_coronavirus,KX400753.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27676,38.10521751698222,77.78393305247704,0.1477575961458565,2011,2011-01-01,887,6,316,32
219,Avian_coronavirus,NC_001451.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27608,37.93103448275862,77.69252151111868,0.14515041516170055,13-AUG-2018,2018-08-13,1719,6,92,10
